health,power,bearing,x,y,z,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
1000,1000,185.49380493164062,950.173095703125,9.241825103759766,126.85942840576172,-0.9954068064689636,0.00020921320538036525,0.09573782235383987,0.0,2.022978151217103e-06,0.9999976754188538,-0.002164234174415469,0.0,-0.09573804587125778,-0.0021540990564972162,-0.9954044818878174,0.0
1000,1000,185.49407958984375,950.0380859375,9.241792678833008,128.26380920410156,-0.9954063296318054,0.00021101691527292132,0.09574276208877563,0.0,4.033739969599992e-06,0.9999976754188538,-0.002162056276574731,0.0,-0.09574300050735474,-0.0021517376881092787,-0.9954040050506592,0.0
1000,1000,185.49441528320312,949.903076171875,9.241799354553223,129.6683807373047,-0.9954058527946472,0.00021575202117674053,0.09574854373931885,0.0,9.033959941007197e-06,0.9999976754188538,-0.0021593968849629164,0.0,-0.09574878215789795,-0.002148610772565007,-0.995403528213501,0.0
1000,1000,185.49481201171875,949.7680053710938,9.241844177246094,131.07315063476562,-0.9954051375389099,0.00021034547535236925,0.09575556963682175,0.0,3.6381097743287683e-06,0.9999976754188538,-0.0021588678937405348,0.0,-0.09575579315423965,-0.0021485991310328245,-0.9954028129577637,0.0
1000,1000,185.49505615234375,949.6329345703125,9.241862297058105,132.47811889648438,-0.9954046607017517,0.00020124096772633493,0.09575977921485901,0.0,-5.5392374633811414e-06,0.9999976754188538,-0.0021590932738035917,0.0,-0.09575998783111572,-0.002149701351299882,-0.9954023361206055,0.0
1000,1000,185.49530029296875,949.497802734375,9.241874694824219,133.88328552246094,-0.9954041838645935,0.00020941754337400198,0.09576373547315598,0.0,3.1082090572454035e-06,0.9999976754188538,-0.0021545018535107374,0.0,-0.09576395899057388,-0.002144302474334836,-0.9954018592834473,0.0
1000,1000,185.49566650390625,949.3626708984375,9.24185848236084,135.28863525390625,-0.9954034686088562,0.00020893804321531206,0.09577038884162903,0.0,3.2428797567263246e-06,0.9999976754188538,-0.002147945575416088,0.0,-0.09577061235904694,-0.002137762028723955,-0.99540114402771,0.0
1000,1000,185.49606323242188,949.2274780273438,9.241859436035156,136.69418334960938,-0.9954032301902771,0.0002094398223562166,0.09577737003564835,0.0,3.4621189115568995e-06,0.9999976754188538,-0.002150750020518899,0.0,-0.09577759355306625,-0.0021405310835689306,-0.9954009056091309,0.0
1000,1000,185.4964599609375,949.09228515625,9.241866111755371,138.09991455078125,-0.9954020380973816,0.00020888776634819806,0.09578385949134827,0.0,1.9596918718889356e-06,0.9999976754188538,-0.0021604537032544613,0.0,-0.09578408300876617,-0.0021503325551748276,-0.9953997135162354,0.0
1000,1000,185.496826171875,948.9570922851562,9.24184799194336,139.50582885742188,-0.9954017996788025,0.00021267932606860995,0.09579037874937057,0.0,5.738867912441492e-06,0.9999976754188538,-0.0021606178488582373,0.0,-0.09579061716794968,-0.002150132553651929,-0.9953994750976562,0.0
1000,1000,185.4971923828125,948.8218383789062,9.24184799194336,140.91192626953125,-0.9954010844230652,0.00020795836462639272,0.09579665213823318,0.0,1.0645526344887912e-06,0.9999976754188538,-0.0021597647573798895,0.0,-0.09579687565565109,-0.0021497297566384077,-0.995398759841919,0.0
